,id,ct_median_income
18788,10254211,108184
18789,15005115,114000
18790,3357882,39068
18791,11169702,84231
18792,872008,99223
18793,13121958,36570
18794,18108580,154769
18795,14750638,60450
18796,8388481,60450
18797,9349755,61750
18798,9692159,134722
18799,9323101,33536
18800,12764700,67852
18801,19645241,51754
18802,7749367,65137
18803,15789525,19207
18804,20538998,109243
18805,8882782,87664
18806,18153347,41714
18807,16874121,-666666666
18808,7015831,31154
18809,12448972,130288
18810,20728000,59670
18811,12381336,77254
18812,5839758,69363
18813,3164997,15893
18814,13194083,53611
18815,11946295,80161
18816,4879936,101579
18817,3987926,86900
18818,16615387,75945
18819,14298102,29870
18820,13218729,92944
18821,15758526,102030
18822,2725385,77254
18823,18003555,119375
18824,15612615,82500
18825,16833240,124063
18826,17186177,40612
18827,13112448,61531
18828,7124850,28973
18829,8534893,136700
18830,21147316,37234
18831,9786182,50990
18832,20413811,75632
18833,17625019,30893
18834,9596600,68125
18835,2803013,59980
18836,15447148,64303
18837,15043872,167188
18838,12072820,126429
18839,21107465,59118
18840,3698368,80651
18841,7384481,88929
18842,17559377,96875
18843,2051158,106987
18844,2255501,71685
18845,6543757,60372
18846,17908179,61979
18847,15822650,106587
18848,20696283,48750
18849,20773149,134306
18850,17312157,82756
18851,11862941,74276
18852,10765309,36903
18853,13391024,120972
18854,6523994,31493
18855,18272084,112639
18856,18074806,104330
18857,2722835,95080
18858,12135805,154402
18859,14571205,77609
18860,2515634,50250
18861,4848850,39760
18862,7845614,126036
18863,11398014,87617
18864,17316535,71772
18865,18393896,34107
18866,20469295,65298
18867,800918,69722
18868,204017,80932
18869,14423483,57269
18870,6487021,66235
18871,14728382,61983
18872,13623187,55952
18873,6327846,42430
18874,8593314,60450
18875,5132306,26791
18876,17609853,77254
18877,5194445,124330
18878,317226,126036
18879,7277102,44618
18880,8780014,56023
18881,17956621,27083
18882,5727689,84620
18883,20268364,89340
18884,17910780,43681
18885,9615504,31769
18886,5931824,111250
18887,5363874,91327
18888,15599480,86997
18889,1167658,95481
18890,9653296,73375
18891,8862048,88929
18892,17257219,62609
18893,1290605,74615
18894,1886240,90982
18895,259621,40662
18896,16066532,43698
18897,1403129,37181
18898,4048043,56768
18899,5387067,73056
18900,6671557,93188
18901,18908854,145592
18902,12935921,56903
18903,6970746,33889
18904,18351115,33090
18905,21159450,31844
18906,1811083,51699
18907,4795922,47477
18908,6545960,84103
18909,752437,42886
18910,4024624,94875
18911,1003792,60214
18912,13866235,96972
18913,13878440,170053
18914,5468354,40662
18915,5867761,104783
18916,9436311,64922
18917,10033175,154402
18918,19157910,73799
18919,9133645,66458
18920,6765702,142500
18921,6494324,37219
18922,234730,150057
18923,14126256,65129
18924,651088,40023
18925,5661080,77500
18926,18475204,75319
18927,20714905,39552
18928,157431,72911
18929,16896403,90515
18930,19769912,84278
18931,678556,68725
18932,9231083,74193
18933,2023326,148831
18934,18491536,86900
18935,9462694,37227
18936,4242100,36056
18937,54860,53385
18938,233431,58190
18939,7663003,53311
18940,18927952,122090
18941,6837601,108750
18942,12293741,79388
18943,13066309,103648
18944,3780418,42878
18945,193105,92944
18946,6705847,60625
18947,11412721,105500
18948,8370225,45396
18949,19659862,35764
18950,15412624,66835
18951,5021925,95500
18952,6467805,121344
18953,594693,111333
18954,12318093,86997
18955,15150200,117181
18956,18176415,119464
18957,9975425,31213
18958,15969964,37228
18959,19181423,104698
18960,863067,64766
18961,16214976,42325
18962,16255081,87135
18963,15996015,74500
18964,4833802,59519
18965,11871351,57727
18966,12814880,133507
18967,299023,47703
18968,18397668,94055
18969,12405534,50223
18970,4255538,96806
18971,18386915,151477
18972,2113934,61983
18973,606041,66902
18974,17636501,98608
18975,8488594,64303
18976,7676542,61750
18977,16790220,134722
18978,16490611,80161
18979,6716714,86769
18980,20761296,83169
18981,16162371,55370
18982,4067820,93672
18983,7341077,76522
18984,12815056,105492
18985,18458353,50060
18986,12711844,95454
18987,18521386,84007
18988,930931,78594
18989,16436437,100357
18990,12905896,81781
18991,628198,80191
18992,11526899,46667
18993,17910594,137469
18994,783964,36949
18995,7874686,147237
18996,15646978,53311
18997,1733329,124740
18998,19984688,147237
18999,18328526,76522
19000,7870716,86953
19001,2821782,55238
19002,18476345,101117
19003,13956649,102000
19004,18152539,21712
19005,2202985,80972
19006,19363396,69363
19007,10829828,27185
19008,3095828,35440
19009,789965,40000
19010,7150930,105000
19011,19081593,25364
19012,12850815,59670
19013,16194911,123438
19014,7329651,100805
19015,15295996,55370
19016,14566740,98260
19017,14088130,87037
19018,9677912,129884
19019,15274162,45228
19020,5572374,80651
19021,17554445,83896
19022,11718434,105734
19023,16041362,92344
19024,10574467,70689
19025,16539744,87321
19026,19221595,37519
19027,1402084,130099
19028,7928219,37134
19029,16673580,53173
19030,3757962,134722
19031,4573238,42325
19032,7614517,64653
19033,4710583,92143
19034,10787034,165083
19035,8311927,40032
19036,8734846,72601
19037,17573922,54625
19038,19416382,78750
19039,13262334,34327
19040,9510642,18641
19041,15873317,92132
19042,15019194,27127
19043,12670620,106587
19044,15514407,44215
19045,1913540,164948
19046,3116534,36907
19047,1763209,75127
19048,10671589,36949
19049,4196252,132431
19050,8622301,29250
19051,4412533,103427
19052,14695583,72601
19053,7227902,39150
19054,1712688,22334
19055,220351,40521
19056,4234801,93569
19057,1805261,84625
19058,2329493,135651
19059,15787042,131012
19060,8622987,67127
19061,17664105,150057
19062,16633390,52676
19063,20380037,30213
19064,17502172,92179
19065,16207903,77254
19066,8516336,105000
19067,6576509,118198
19068,9730358,93063
19069,6950129,13429
19070,6854013,61983
19071,13549750,47559
19072,18490163,71772
19073,8089979,60450
19074,8355076,-666666666
19075,19660965,80906
19076,15355651,69844
19077,1970697,29980
19078,7492927,41427
19079,15224504,101884
19080,16068281,71591
19081,1917622,65264
19082,2823333,45852
19083,14918032,22434
19084,53053,45337
19085,4203161,81607
19086,10418735,106587
19087,14447126,100461
19088,15609254,54239
19089,6216484,81563
19090,14631349,102153
19091,20420507,38703
19092,13656969,71958
19093,13298709,83790
19094,12754195,87276
19095,16898231,75417
19096,7195473,58403
19097,13288854,69818
19098,2105299,44231
19099,20963068,51250
19100,8653999,49620
19101,16179002,34107
19102,5760371,46914
19103,1714251,203529
19104,7519160,83750
19105,16518411,108184
19106,9845454,49632
19107,350391,64033
19108,17242501,87292
19109,2150727,62078
19110,9667996,34340
19111,5905128,79357
19112,3852538,101117
19113,923722,43155
19114,7124260,53000
19115,17824909,190909
19116,16718498,48382
19117,13298693,51652
19118,1945115,109243
19119,19057619,92288
19120,6767900,38968
19121,9596153,61224
19122,18497780,170865
19123,11606974,62730
19124,14505925,74728
19125,3851987,59670
19126,16335390,68725
19127,9325951,37548
19128,20193790,79453
19129,15133051,87596
19130,17161870,169963
19131,16360002,41111
19132,4081926,77808
19133,100023,62625
19134,6845430,46140
19135,16423906,63882
19136,9768199,118152
19137,8966224,52262
19138,18324409,100442
19139,168247,82125
19140,19783904,142708
19141,10084380,53842
19142,16547766,31110
19143,19692285,69917
19144,5852066,73931
19145,18986494,45357
19146,13113746,32500
19147,6273615,94857
19148,12253799,39788
19149,9636960,41146
19150,7535791,107969
19151,1731712,87276
19152,6459617,92500
19153,9843884,127904
19154,13066391,55952
19155,1971246,64661
19156,9481068,121344
19157,18486191,110536
19158,4833867,132587
19159,15466195,47935
19160,15301490,71071
19161,10562990,157820
19162,12431578,84367
19163,14819908,55370
19164,5798177,72344
19165,20849944,77792
19166,3877329,50428
19167,9626622,130266
19168,14206975,116542
19169,17044091,53750
19170,14328478,80833
19171,7401514,101884
19172,9880069,88262
19173,13684570,61983
19174,13522278,53750
19175,799900,52833
19176,16325996,205865
19177,13725995,135270
19178,4285564,73839
19179,11939427,96429
19180,18636851,87135
19181,8048593,162690
19182,9415109,212083
19183,16460472,99120
19184,14000901,132205
19185,916764,59000
19186,16811853,75250
19187,16914299,84625
19188,1382188,93479
19189,7622104,182625
19190,9104108,58827
19191,15982139,43702
19192,417935,59118
19193,11460375,64375
19194,18226843,18125
19195,19995694,124740
19196,17174876,111333
19197,321779,38817
19198,1479349,103882
19199,18636545,67750
19200,13540887,80750
19201,9411713,73056
19202,12703728,76538
19203,20634455,77108
19204,12679172,102000
19205,16322016,108750
19206,12326659,95441
19207,6604564,58853
19208,11347651,41484
19209,17526626,46471
19210,17997356,63897
19211,2801924,102610
19212,15990939,123814
19213,5943770,104818
19214,13210596,44618
19215,12772076,41934
19216,6324819,76516
19217,1070060,88222
19218,7873162,96806
19219,10984671,37457
19220,12585015,38321
19221,13532669,97125
19222,13377206,17303
19223,7265586,51699
19224,16499765,75180
19225,4586880,48750
19226,19181840,104183
19227,16620082,65282
19228,8595394,39760
19229,17176770,101117
19230,18916381,74907
19231,3647017,62440
19232,17687223,31490
19233,18226643,31960
19234,6902349,83750
19235,16143163,56298
19236,1831849,82589
19237,15312128,48990
19238,9843634,40024
19239,5839299,130232
19240,13864335,100889
19241,15643493,106090
19242,15984446,67222
19243,15984234,45901
19244,18550089,111333
19245,17772865,135395
19246,13901713,91009
19247,13126713,128989
19248,6716228,156071
19249,15359789,40032
19250,6288718,86900
19251,16238583,65931
19252,13282638,55568
19253,6957417,39552
19254,5661339,58571
19255,5690765,104818
19256,16325637,73068
19257,19226857,92841
19258,5134469,48429
19259,18414774,235083
19260,12068923,69271
19261,889175,131354
19262,18462681,73799
19263,548375,73802
19264,11605693,36693
19265,13980732,77941
19266,6686332,121375
19267,18434531,46086
19268,13117866,154402
19269,14946047,124740
19270,13681882,63250
19271,11863131,36000
19272,16314998,128523
19273,14834990,45893
19274,3383281,42025
19275,19180787,30255
19276,6216318,47868
19277,4681219,93063
19278,816637,73500
19279,15768323,77305
19280,9617190,36000
19281,16314051,35732
19282,10826734,60450
19283,4887379,20288
19284,274062,73256
19285,17701629,43698
19286,7124028,22450
19287,10875014,37065
19288,17219296,45291
19289,9139495,103700
19290,1534891,52479
19291,3696746,121217
19292,8310869,44618
19293,8737991,31202
19294,21013416,35732
19295,3626408,55313
19296,8102417,77500
19297,20574167,48438
19298,14016563,118167
19299,3595022,48750
19300,10106139,80958
19301,13392049,77667
19302,13578244,54625
19303,3802735,28750
19304,7464349,20902
19305,6389896,102161
19306,14122281,73354
19307,2795582,79779
19308,16120559,127904
19309,13060065,42776
19310,17174633,22425
19311,913270,50347
19312,15522986,90682
19313,2228840,39349
19314,15647808,93073
19315,15755436,87596
19316,10267034,110592
19317,13941179,82176
19318,18460593,129914
19319,15876545,28327
19320,5369697,93603
19321,17643715,75726
19322,20914425,39081
19323,16614099,38138
19324,18896380,82410
19325,8400121,123250
19326,13653708,67500
19327,20738622,90735
19328,571042,111802
19329,7982126,90938
19330,7436324,82935
19331,21165784,106806
19332,17606617,76786
19333,15617149,80651
19334,15418764,21892
19335,17214203,114353
19336,19263579,76420
19337,8536780,107625
19338,958435,86900
19339,20355620,81375
19340,10834158,50265
19341,4754117,161378
19342,11526684,72344
19343,20149908,87276
19344,12912880,162690
19345,484898,75180
19346,5258569,127904
19347,19892112,80352
19348,16228848,63333
19349,12639937,112500
19350,13011975,154402
19351,12972701,50223
19352,11087883,98036
19353,2823912,33700
19354,17847040,79388
19355,646087,35732
19356,8743574,109276
19357,21111775,52167
19358,1948494,49521
19359,13292687,64303
19360,472748,32235
19361,17482888,148831
19362,19962221,79000
19363,7435223,98608
19364,16467950,50428
19365,12159120,74828
19366,15956125,37020
19367,6494312,74193
19368,5670672,105000
19369,13752171,54455
19370,13956613,67946
19371,8031703,45030
19372,7884199,75556
19373,11640393,58190
19374,7636986,28087
19375,13999283,67852
19376,9384096,25191
19377,4214393,45453
19378,15134108,72361
19379,8984085,131354
19380,12827432,62717
19381,17041225,52288
19382,18313648,95425
19383,13276632,49620
19384,14938707,28973
19385,14779359,160412
19386,17848610,67981
19387,8213227,61490
19388,17716010,50265
19389,9591772,55996
19390,20946154,55179
19391,18557609,136780
19392,17400871,68092
19393,4756125,64798
19394,6286420,61532
19395,18042545,42986
19396,14967778,72039
19397,11494524,99375
19398,7583050,43333
19399,16123148,17500
19400,20649399,112768
19401,20801395,25669
19402,3494791,110500
19403,18429719,25530
19404,17207585,25669
19405,20647731,64303
19406,16530772,124313
19407,13377986,52622
19408,19950527,95441
19409,20885420,53203
19410,4948340,29707
19411,16489445,51458
19412,4795390,42599
19413,20913672,43099
19414,323059,110298
19415,7157814,19333
19416,19080665,64138
19417,3838846,96641
19418,15286307,137829
19419,18120175,147237
19420,12092894,63309
19421,69681,101554
19422,19140493,68162
19423,11442506,55481
19424,20045713,85828
19425,1135315,87596
19426,12007258,35242
19427,4753562,18131
19428,14037077,104545
19429,14650523,69917
19430,19552273,76541
19431,1923153,32899
19432,13709872,39730
19433,5021210,93466
19434,10684397,62222
19435,20554965,56000
19436,15498187,82167
19437,4519409,101884
19438,726249,52594
19439,13824165,124740
19440,2775553,90440
19441,580323,104097
19442,8551461,88125
19443,3850649,75556
19444,216415,83896
19445,11767644,56420
19446,15485049,53359
19447,256049,72240
19448,13399337,106090
19449,7174034,77500
19450,8742567,71272
19451,6357058,107482
19452,6718066,88125
19453,1950492,129914
19454,12932234,63125
19455,1246609,101772
19456,20651049,74524
19457,15376230,97750
19458,15527416,99911
19459,17801344,95313
19460,746346,45394
19461,14203912,53954
19462,5627346,29738
19463,4877884,21426
19464,19520991,102961
19465,18158318,31196
19466,6006837,151234
19467,18194821,95313
19468,407014,101579
19469,8145603,97750
19470,6187710,36412
19471,12933898,30893
19472,15110436,39483
19473,14355789,104783
19474,5786253,81474
19475,8035649,99375
19476,9643570,81375
19477,7054516,104097
19478,14605135,107019
19479,47370,83169
19480,20728613,138798
19481,14125651,80958
19482,60164,45228
19483,14710816,41635
19484,17093860,122074
19485,796523,14834
19486,16381917,82756
19487,13122275,86953
19488,10970821,68936
19489,1361695,148831
19490,20959500,191625
19491,18139835,110592
19492,16428888,47150
19493,9260366,132431
19494,11842200,38088
19495,19950597,93466
19496,17810048,42776
19497,17686461,46395
19498,12110383,115509
19499,14980501,48750
19500,17253932,68936
19501,16066473,65573
19502,15851599,27018
19503,13058282,121395
19504,13292266,92143
19505,1041746,151234
19506,8106902,65222
19507,16058651,49896
19508,4485286,67127
19509,9401453,47121
19510,8185799,66835
19511,15394295,41527
19512,8473484,109243
19513,15916989,75703
19514,9678488,45455
19515,13745079,129884
19516,11322959,136780
19517,16122130,29101
19518,20876461,122008
19519,8015471,47610
19520,16858374,29932
19521,11105778,39219
19522,2677706,86579
19523,4348890,66923
19524,3200431,131770
19525,1915147,59670
19526,8106385,81452
19527,17257339,86250
19528,9168009,73802
19529,15405140,38703
19530,10457193,48429
19531,12409364,31170
19532,10857065,117378
19533,19811930,106587
19534,11890279,61875
19535,19431893,53523
19536,16884286,133079
19537,5363242,28160
19538,18340452,92174
19539,10317135,46140
19540,11960466,132205
19541,16518140,114154
19542,323093,42325
19543,17212929,22257
19544,17546617,55903
19545,18235692,57228
19546,15132675,108571
19547,3394044,131770
19548,578005,37583
19549,16514478,121553
19550,15240666,39552
